Row ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
531,03-09-2015,07-09-2015,Standard Class,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,52.512,6,0.2,19.692
532,07-11-2015,09-11-2015,Second Class,Karen Bern,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,190.72,1,0.2,11.92
533,07-09-2017,11-09-2017,Standard Class,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,47.94,3,0,2.397
534,29-05-2016,01-06-2016,Second Class,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,Technology,Phones,979.95,5,0,274.386
535,29-05-2016,01-06-2016,Second Class,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,Office Supplies,Binders,22.75,5,0,11.375
536,10-07-2016,16-07-2016,Standard Class,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,16.768,2,0.2,1.4672
537,03-09-2017,08-09-2017,Second Class,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,42.616,7,0.8,-68.1856
538,03-12-2015,08-12-2015,Standard Class,Mark Packer,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,10.752,4,0.2,3.36
539,07-12-2015,11-12-2015,Standard Class,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Appliances,152.94,3,0,41.2938
540,07-12-2015,11-12-2015,Standard Class,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Chairs,283.92,4,0,70.98
541,01-02-2014,03-02-2014,First Class,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,Technology,Accessories,468.9,6,0,206.316
542,14-07-2016,17-07-2016,First Class,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,Technology,Phones,380.864,8,0.2,38.0864
543,18-12-2015,23-12-2015,Standard Class,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,646.776,9,0.2,-145.5246
544,11-05-2014,16-05-2014,Standard Class,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Accessories,58.112,2,0.2,7.264
545,11-05-2014,16-05-2014,Standard Class,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Phones,100.792,1,0.2,6.2995
546,11-05-2014,16-05-2014,Standard Class,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,Furniture,Furnishings,66.112,4,0.6,-84.2928
547,19-11-2017,22-11-2017,First Class,Adrian Shami,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,41.28,6,0.2,13.932
548,19-11-2017,22-11-2017,First Class,Adrian Shami,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,13.36,2,0,6.4128
549,15-11-2015,17-11-2015,Second Class,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,250.272,9,0.2,15.642
550,15-11-2015,17-11-2015,Second Class,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,11.364,3,0.8,-17.046
551,15-11-2015,17-11-2015,Second Class,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Supplies,8.72,5,0.2,-1.744
552,15-04-2016,17-04-2016,Second Class,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,Furniture,Chairs,1121.568,2,0.2,0
553,11-09-2017,12-09-2017,First Class,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,34.504,1,0.2,6.0382
554,24-11-2017,28-11-2017,Standard Class,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Fasteners,10.824,3,0.2,2.5707
555,29-06-2017,03-07-2017,Second Class,Dean Katz,Corporate,United States,Anaheim,California,92804,West,Office Supplies,Storage,1295.78,2,0,310.9872
556,03-03-2014,07-03-2014,Second Class,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Art,19.456,4,0.2,3.4048
557,10-06-2016,15-06-2016,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,20.7,2,0,9.936
558,10-06-2016,15-06-2016,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,1335.68,4,0.2,-217.048
559,10-06-2016,15-06-2016,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,32.4,5,0,15.552
560,20-11-2017,22-11-2017,Second Class,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,42.6,3,0,16.614
561,20-11-2017,22-11-2017,Second Class,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,84.056,7,0.2,27.3182
562,14-09-2014,18-09-2014,Second Class,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Appliances,13,5,0.2,1.3
563,14-09-2014,18-09-2014,Second Class,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,13.128,3,0.2,3.7743
564,07-12-2015,09-12-2015,First Class,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,3.96,2,0,0
565,07-12-2015,09-12-2015,First Class,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Labels,2.61,1,0,1.2006
566,07-12-2017,10-12-2017,First Class,Frank Preis,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,374.376,3,0.2,46.797
567,01-10-2017,08-10-2017,Standard Class,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,91.84,8,0,45.0016
568,01-10-2017,08-10-2017,Standard Class,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,81.088,7,0.2,27.3672
569,01-10-2017,08-10-2017,Standard Class,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,19.44,3,0,9.3312
570,01-10-2017,08-10-2017,Standard Class,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,Furniture,Chairs,451.152,3,0.2,0
571,28-12-2017,04-01-2018,Standard Class,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,72.45,7,0,34.776
572,28-12-2017,04-01-2018,Standard Class,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,Office Supplies,Fasteners,13.96,4,0,6.4216
573,28-12-2017,04-01-2018,Standard Class,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,33.264,7,0.2,11.2266
574,28-12-2017,04-01-2018,Standard Class,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,Technology,Phones,14.85,3,0,4.0095
575,03-11-2016,07-11-2016,Standard Class,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,Office Supplies,Art,8.82,3,0,2.3814
576,18-09-2015,22-09-2015,Second Class,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Paper,160.72,14,0,78.7528
577,18-09-2015,22-09-2015,Second Class,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Paper,19.92,4,0,9.7608
578,18-09-2015,22-09-2015,Second Class,Trudy Glocke,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Supplies,7.3,2,0,2.19
579,20-07-2017,26-07-2017,Standard Class,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,69.712,2,0.2,8.714
580,20-07-2017,26-07-2017,Standard Class,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,8.792,1,0.6,-5.7148
581,10-09-2015,14-09-2015,Standard Class,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,51.52,4,0,1.5456
582,01-12-2017,05-12-2017,Standard Class,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,470.376,3,0.2,52.9173
583,01-12-2017,05-12-2017,Standard Class,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,105.584,2,0.2,9.2386
584,01-12-2017,05-12-2017,Standard Class,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,31.152,3,0.2,3.5046
585,01-12-2017,05-12-2017,Standard Class,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Binders,6.783,7,0.7,-4.7481
586,01-12-2017,05-12-2017,Standard Class,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,406.368,4,0.2,30.4776
587,03-07-2015,09-07-2015,Standard Class,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,Furniture,Chairs,70.98,1,0,4.9686
588,03-07-2015,09-07-2015,Standard Class,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Labels,294.93,3,0,144.5157
589,20-03-2016,24-03-2016,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Technology,Phones,84.784,2,0.2,-20.1362
590,20-03-2016,24-03-2016,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Paper,20.736,4,0.2,7.2576
591,20-03-2016,24-03-2016,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Binders,16.821,3,0.7,-12.8961
592,20-03-2016,24-03-2016,Standard Class,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Paper,10.368,2,0.2,3.6288
593,09-01-2014,13-01-2014,Standard Class,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Art,9.344,2,0.2,1.168
594,09-01-2014,13-01-2014,Standard Class,Melanie Seite,Consumer,United States,Laredo,Texas,78041,Central,Technology,Accessories,31.2,3,0.2,9.75
595,08-08-2014,15-08-2014,Standard Class,Lena Radford,Consumer,United States,San Diego,California,92024,West,Office Supplies,Appliances,76.12,2,0,22.0748
596,08-08-2014,15-08-2014,Standard Class,Lena Radford,Consumer,United States,San Diego,California,92024,West,Technology,Copiers,1199.976,3,0.2,434.9913
597,08-08-2014,15-08-2014,Standard Class,Lena Radford,Consumer,United States,San Diego,California,92024,West,Technology,Phones,445.96,5,0.2,55.745
598,08-08-2014,15-08-2014,Standard Class,Lena Radford,Consumer,United States,San Diego,California,92024,West,Furniture,Furnishings,327.76,8,0,91.7728
599,14-07-2016,16-07-2016,First Class,Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,11.632,2,0.2,1.0178
600,16-07-2016,21-07-2016,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,143.982,3,0.4,-28.7964
601,16-07-2016,21-07-2016,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,494.376,4,0.4,-115.3544
602,16-07-2016,21-07-2016,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Supplies,5.84,2,0.2,0.73
603,15-03-2014,19-03-2014,Standard Class,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Storage,142.776,1,0.2,17.847
604,15-03-2014,19-03-2014,Standard Class,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,45.696,3,0.2,5.1408
605,15-03-2014,19-03-2014,Standard Class,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,7.218,3,0.7,-5.5338
606,15-03-2014,19-03-2014,Standard Class,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Binders,43.188,4,0.7,-31.6712
607,15-03-2014,19-03-2014,Standard Class,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Paper,131.904,3,0.2,47.8152
608,23-05-2014,27-05-2014,Standard Class,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,3.282,2,0.7,-2.6256
609,23-05-2014,27-05-2014,Standard Class,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,21.168,9,0.2,2.3814
610,23-05-2014,27-05-2014,Standard Class,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,55.188,2,0.4,-10.1178
611,28-04-2016,01-05-2016,First Class,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,Technology,Phones,369.576,3,0.2,41.5773
612,28-04-2016,01-05-2016,First Class,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Labels,15.712,4,0.2,5.6956
613,11-09-2016,13-09-2016,Second Class,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,8.448,2,0.2,2.64
614,11-09-2016,13-09-2016,Second Class,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,728.946,9,0.4,-157.9383
615,14-11-2017,17-11-2017,Second Class,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123,East,Technology,Phones,119.94,10,0.4,15.992
616,14-11-2017,17-11-2017,Second Class,Clytie Kelty,Consumer,United States,Grove City,Ohio,43123,East,Office Supplies,Binders,3.648,2,0.7,-2.7968
617,18-08-2017,23-08-2017,Second Class,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,40.48,2,0,15.7872
618,18-08-2017,23-08-2017,Second Class,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,9.94,2,0,3.0814
619,18-08-2017,23-08-2017,Second Class,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,107.424,9,0.2,33.57
620,18-08-2017,23-08-2017,Second Class,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Technology,Phones,37.91,1,0,10.9939
621,18-08-2017,23-08-2017,Second Class,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,88.02,3,0,27.2862
622,26-12-2014,31-12-2014,Standard Class,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,8.69,5,0.8,-14.773
623,29-11-2015,03-12-2015,Standard Class,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,Furniture,Chairs,301.96,2,0,87.5684
624,29-11-2015,03-12-2015,Standard Class,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Appliances,555.21,5,0.1,178.901
625,29-11-2015,03-12-2015,Standard Class,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Storage,523.48,4,0,130.87
626,29-11-2015,03-12-2015,Standard Class,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,Central,Office Supplies,Art,161.82,9,0,46.9278
627,15-09-2017,19-09-2017,Standard Class,Meg O'Connel,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,35.56,7,0,12.0904
628,19-05-2017,23-05-2017,Standard Class,Annie Thurman,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Appliances,97.16,2,0,28.1764
629,17-12-2017,21-12-2017,Standard Class,Logan Currie,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,15.24,5,0.2,5.1435
630,17-12-2017,21-12-2017,Standard Class,Logan Currie,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,13.23,3,0,6.0858
631,11-12-2016,13-12-2016,Second Class,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,243.384,3,0.2,-51.7191
632,11-12-2016,13-12-2016,Second Class,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,Technology,Accessories,119.8,5,0.2,29.95
633,11-12-2016,13-12-2016,Second Class,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,Technology,Phones,300.768,4,0.2,30.0768
634,24-09-2017,26-09-2017,Second Class,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,Technology,Accessories,17.88,3,0.2,2.4585
635,24-09-2017,26-09-2017,Second Class,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Labels,235.944,3,0.2,85.5297
636,04-10-2015,09-10-2015,Second Class,Denny Joy,Corporate,United States,Warner Robins,Georgia,31088,South,Furniture,Chairs,392.94,3,0,43.2234
637,15-08-2016,21-08-2016,Standard Class,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Binders,18.882,3,0.7,-13.8468
638,15-08-2016,21-08-2016,Standard Class,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Appliances,122.328,3,0.2,12.2328
639,20-05-2016,25-05-2016,Standard Class,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,Furniture,Furnishings,1049.2,5,0,272.792
640,20-05-2016,25-05-2016,Standard Class,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,Office Supplies,Binders,15.424,4,0.2,5.0128
641,18-12-2016,22-12-2016,Standard Class,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,Central,Furniture,Furnishings,18.84,3,0,6.0288
642,30-07-2017,03-08-2017,Second Class,John Lee,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Storage,330.4,2,0,85.904
643,30-07-2017,03-08-2017,Second Class,John Lee,Consumer,United States,Mission Viejo,California,92691,West,Office Supplies,Labels,26.25,7,0,12.6
644,10-06-2017,15-06-2017,Standard Class,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307,Central,Technology,Accessories,132.52,4,0,54.3332
645,21-07-2017,25-07-2017,Standard Class,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,6.48,1,0,3.1752
646,30-12-2017,05-01-2018,Standard Class,Chuck Clark,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,209.3,2,0,56.511
647,01-04-2016,08-04-2016,Standard Class,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,Office Supplies,Fasteners,31.56,5,0.2,9.8625
648,01-04-2016,08-04-2016,Standard Class,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,Office Supplies,Appliances,30.144,2,0.2,3.0144
649,11-12-2016,16-12-2016,Second Class,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,Furniture,Furnishings,14.8,4,0,6.068
650,11-12-2016,16-12-2016,Second Class,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,Technology,Phones,302.376,3,0.2,22.6782
